-1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 
-1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 
-1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 
-1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 
-1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 
-1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 
-1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 
-1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 
-1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 
-1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 -1.1594 
